cnt,escs_Q1_change,escs_Q4_change,escs_Q4-Q1_change,escs_Q4-Q1_se,escs_h_Q1_change,escs_h_Q4_change,escs_h_Q4-Q1_change,escs_h_Q4-Q1_se,homepos_Q1_change,homepos_Q4_change,homepos_Q4-Q1_change,homepos_Q4-Q1_se,homepos_h_Q1_change,homepos_h_Q4_change,homepos_h_Q4-Q1_change,homepos_h_Q4-Q1_se
GRC,-4.89602700590456,-10.5563627457109,-5.66033573980639,7.0557762541522,-11.202734329769,-2.29714313195586,8.90559119781312,7.65864174266731,10.7657020162083,-26.1380483538628,-36.9037503700711,6.63119965248655,-4.02433839966517,-7.97652330687811,-3.95218490721294,6.85497393409839
IRL,-1.19644098712462,-6.77114499279924,-5.57470400567462,5.88352666209595,-6.70084530088303,-1.73859277575173,4.96225252513131,5.5951765302296,7.61658514857737,-18.657373168489,-26.2739583170664,6.38923668258173,-6.73664284073124,-5.27014786452321,1.46649497620803,6.66790959503844
NLD,-2.13432351772224,-7.50777935667497,-5.37345583895274,9.33640429390456,-0.067911730455819,0.582664730700344,0.650576461156163,9.05450297252998,19.0539549239105,-33.7161121630405,-52.7700670869509,8.91024203810853,25.4012699144926,-9.23847390682806,-34.6397438213206,9.28658450706153
USA,5.9829136563298,2.18743987083178,-3.79547378549802,17.9304593417712,-2.00566557127593,13.7703228113705,15.7759883826465,18.14267009237,8.05847230794473,-18.6770721621285,-26.7355444700733,14.9812971064862,-0.294687522194806,-0.52507583720103,-0.230388315006223,15.8562372820957
CHL,5.73564737883322,2.14171692164894,-3.59393045718429,7.31564498552219,-0.546347213206843,6.1191595233754,6.66550673658225,7.32827728367603,9.31251923303711,-9.67549840761922,-18.9880176406563,6.42451887333834,-2.05364222712535,5.79116249143522,7.84480471856057,6.08622004677237
PRT,-2.4512995820059,-2.83264220838498,-0.38134262637908,6.78934731721613,-5.40065917451784,2.8255779967011,8.22623717121894,6.57352003564692,6.74193642830323,-15.3733643819751,-22.1153008102783,7.73201898916406,-1.20082861505011,-3.55621428584334,-2.35538567079323,6.79467775700854
MEX,3.54986494457,3.45985079584875,-0.0900141487212522,6.73480218245516,0.282030666839944,6.38169445841896,6.09966379157902,6.94696297513184,15.480971539984,-9.28531974872493,-24.7662912887089,7.07557031904647,6.2393910218517,-1.00417835861202,-7.24356938046373,6.90736127263612
JPN,-7.19663717050042,-7.21975689383373,-0.0231197233333091,9.16277230903953,-14.3603291673308,3.96107695823321,18.321406125564,9.3062498915971,7.16382965116793,-29.6628324476374,-36.8266620988053,7.57390302430764,-10.4682494856998,-6.36267503692329,4.10557444877651,8.25177012795787
COL,1.81045030058471,5.36779324335339,3.55734294276868,10.2097445045665,-0.196021340503535,9.46363975126133,9.65966109176486,10.8102920789593,6.43777156766493,-4.98485407053829,-11.4226256382032,9.34514083171844,2.50390502921738,1.46370762610457,-1.04019740311281,9.14563679378575
DEU,-7.25540585168034,-2.97510597670998,4.28029987497035,8.165387865981,-9.54367152457877,6.49872718773474,16.0423987123135,8.2248634427031,3.37901361513821,-17.8413879618057,-21.2204015769439,8.72021073424674,-13.6845924892642,2.4750352217435,16.1596277110077,8.45360421459403
