rule,cnt,gap_2022,gap_2025,change,se
Occupation and books,CAN,93.5660902319461,92.1115773283474,-1.45451290359864,6.08151663334844
Occupation and books,CHE,127.419876037201,123.991474196485,-3.42840184071662,7.40061790541008
Occupation and books,CHL,89.7486570779294,87.0193348066966,-2.72932227123272,7.08706396490044
Occupation and books,COL,101.098943524145,90.8690376684356,-10.2299058557091,11.4639280711789
Occupation and books,CZE,143.556203065074,126.193978996735,-17.3622240683391,7.24393552353741
Occupation and books,DEU,128.573738081716,130.661463976551,2.08772589483516,7.27857034350368
Occupation and books,DNK,92.9528466981562,81.2288608745522,-11.723985823604,7.86632991569537
Occupation and books,ESP,104.078392862081,93.9239924149862,-10.1544004470949,4.19277837796488
Occupation and books,EST,104.232088462437,105.94337454896,1.71128608652219,7.03858574122962
Occupation and books,FIN,99.1164293994584,92.825532112935,-6.29089728652338,5.45005768236053
Occupation and books,FRA,126.897730500006,109.556210223792,-17.3415202762145,6.57936679495885
Occupation and books,GBR,112.690697435042,118.59104170267,5.90034426762833,7.52349810169004
Occupation and books,GRC,90.3735338841095,98.8728299694501,8.49929608534058,7.16643875167083
Occupation and books,HUN,144.347383418771,128.736411861727,-15.6109715570441,8.18266114758924
Occupation and books,IRL,95.8045215918074,94.7781601488074,-1.02636144299998,5.9254867856019
Occupation and books,ISL,88.1397756379752,84.9913471509711,-3.14842848700408,9.75811241779884
Occupation and books,ISR,134.531985371588,116.602064919791,-17.9299204517973,10.4721929689491
Occupation and books,ITA,102.16477726442,97.2542910853124,-4.91048617910712,8.00028140580734
Occupation and books,JPN,85.6064711764308,98.3590579572357,12.752586780805,10.3548457741041
Occupation and books,KOR,106.288610109466,114.397302862158,8.10869275269249,13.8059543819729
Occupation and books,LTU,104.427362356708,93.6447525963876,-10.7826097603205,7.52240370393676
Occupation and books,LVA,92.5482657637737,82.3620446029871,-10.1862211607867,6.03706793604517
Occupation and books,MEX,63.7371116984773,62.3106200319403,-1.426491666537,10.3662277409344
Occupation and books,NLD,133.772549802255,132.288698034037,-1.48385176821802,8.9951419973089
Occupation and books,NOR,93.636296391796,98.8107233605204,5.17442696872445,7.10522913461216
Occupation and books,NZL,118.894912383888,111.441284944071,-7.45362743981713,8.26873934273595
Occupation and books,POL,108.067073696368,102.128167601025,-5.93890609534333,7.62205794868049
Occupation and books,PRT,117.461041085495,109.135056950084,-8.32598413541109,7.8096819087687
Occupation and books,SVK,153.254245724355,142.387403381549,-10.8668423428066,8.69690841406173
Occupation and books,SVN,117.828352989324,104.739064159747,-13.089288829577,7.21814639533591
Occupation and books,SWE,113.611779922021,113.328178819882,-0.28360110213913,6.72395469316032
Occupation and books,TUR,116.181594311654,122.734303959146,6.55270964749212,6.86385105791953
Occupation and books,USA,116.29849600455,112.644623182436,-3.65387282211373,16.6847128499449
"Occupation, education and books",AUS,118.134454465716,108.903357453635,-9.23109701208062,7.18656425965924
"Occupation, education and books",AUT,127.781112892364,114.754042232763,-13.0270706596015,7.47398368767848
"Occupation, education and books",BEL,123.430533031912,116.650603256204,-6.77992977570835,7.89184861204267
"Occupation, education and books",CAN,105.162478120487,104.97479860425,-0.187679516236869,8.31156278728022
"Occupation, education and books",CHE,133.030678326089,126.844147281027,-6.18653104506217,8.89709867812535
"Occupation, education and books",CHL,92.0216862655722,93.8271500289171,1.8054637633449,7.30136990755951
"Occupation, education and books",COL,106.267954670548,99.1922728092409,-7.07568186130698,12.0369153988782
"Occupation, education and books",CZE,151.644576020628,132.647352846707,-18.9972231739205,7.84332928752697
"Occupation, education and books",DEU,130.238558722425,140.197837870362,9.95927914793748,8.60651452018835
"Occupation, education and books",DNK,102.37080804461,88.9566643177722,-13.4141437268375,10.366961873538
"Occupation, education and books",ESP,107.955428935215,96.4126959515553,-11.54273298366,4.78728138247314
"Occupation, education and books",EST,111.271062368156,108.141117898837,-3.12994446931845,8.43066074200322
"Occupation, education and books",FIN,97.5238011380815,98.6361748627425,1.11237372466104,6.75136644147613
"Occupation, education and books",FRA,129.383357008258,114.629816355344,-14.7535406529144,7.93863868722377
"Occupation, education and books",GBR,109.802741784445,123.123352493633,13.3206107091881,9.30197089713181
"Occupation, education and books",GRC,91.0772425289844,103.819810694658,12.7425681656737,8.29822710261722
"Occupation, education and books",HUN,139.701004937293,130.589132904564,-9.11187203272868,8.63922169691561
"Occupation, education and books",IRL,95.0964471387613,96.1660060148469,1.06955887608564,7.26078947031807
"Occupation, education and books",ISL,89.4979645820501,84.6968690160531,-4.801095565997,14.2859973603816
"Occupation, education and books",ISR,137.517118974378,125.610413224507,-11.9067057498712,12.7630277869402
"Occupation, education and books",ITA,104.775112683779,98.0002105716328,-6.77490211214632,9.04235155587198
"Occupation, education and books",JPN,115.659433138678,132.184088076049,16.5246549373713,11.9484131420181
