rule,cnt,gap_2022,gap_2025,change,se
Occupation and books,SVK,159.25712357626122,144.82434461815131,-14.432778958109907,8.8124742864219
Occupation and books,SVN,124.14816539582652,124.92397839185396,0.7758129960274402,6.997125015755026
Occupation and books,SWE,132.04405636445975,132.19529166597945,0.151235301519705,7.975296074216266
Occupation and books,TUR,110.20002564370402,108.0918270858078,-2.1081985578962303,6.596058273988986
Occupation and books,USA,125.50477229389578,135.1498273036797,9.645055009783917,15.134341760832768
"Occupation, education and books",AUS,131.42650608530684,117.6131216430355,-13.813384442271342,8.228719508798907
"Occupation, education and books",AUT,148.8439118765703,141.83769682865628,-7.006215047914026,8.339009026318964
"Occupation, education and books",BEL,129.41113833125388,121.61790931803644,-7.7932290132174415,8.39242413087556
"Occupation, education and books",CAN,105.70407883223643,105.78224598636123,0.0781671541247988,8.432545742734604
"Occupation, education and books",CHE,135.39407761208906,133.1494256841106,-2.2446519279784525,9.18975610576326
"Occupation, education and books",CHL,110.23304522578414,101.68263775153429,-8.550407474249852,8.794123002089353
"Occupation, education and books",COL,120.62505861679452,119.97171556853422,-0.6533430482602967,13.547806405045838
"Occupation, education and books",CZE,158.21409317826584,133.0578053847069,-25.15628779355893,8.7572756204222
"Occupation, education and books",DEU,146.90816264092533,161.462183172728,14.554020531802678,10.037418220306222
"Occupation, education and books",DNK,117.6454254898002,111.45850707911458,-6.186918410685621,11.951685708619149
"Occupation, education and books",ESP,102.70576126880287,99.56729559631398,-3.1384656724888913,5.403870433655761
"Occupation, education and books",EST,112.40592110273755,104.01899319710398,-8.38692790563357,7.535370523274357
"Occupation, education and books",FIN,107.7899700167234,116.05513178050776,8.265161763784363,8.413715357066934
"Occupation, education and books",FRA,147.06242096515,125.06694450548991,-21.995476459660097,8.389526876505649
"Occupation, education and books",GBR,122.92438818365636,120.32120236004559,-2.6031858236107723,9.93419787303911
"Occupation, education and books",GRC,103.08208610635492,106.52794693967539,3.4458608333204666,8.30309755739662
"Occupation, education and books",HUN,147.3372573298663,136.2424115781731,-11.094845751693214,8.470099632688271
"Occupation, education and books",IRL,104.1933352622436,106.1587787396453,1.9654434774017062,8.58431356651379
"Occupation, education and books",ISL,107.51869333786343,103.33849057730542,-4.180202760558004,15.204457818891214
"Occupation, education and books",ISR,133.26935861655568,122.81616868870142,-10.453189927854254,13.315198326965128
"Occupation, education and books",ITA,105.7245045267006,100.72452425696666,-4.999980269733939,8.405782267848808
"Occupation, education and books",JPN,104.00715606598801,122.59508843400583,18.587932368017817,12.317433017883626
"Occupation, education and books",KOR,102.94577046231322,108.88042480678266,5.934654344469436,13.931174581164015
"Occupation, education and books",LTU,106.62420413206146,93.32339035032751,-13.30081378173395,8.872759468292857
"Occupation, education and books",LVA,95.2278678620311,91.02566333010452,-4.202204531926583,8.689096678457418
"Occupation, education and books",MEX,78.18069134635637,80.3847796384324,2.2040882920760367,10.858027606278212
"Occupation, education and books",NLD,134.3472010227336,143.6033833333533,9.256182310619693,10.308967894745738
"Occupation, education and books",NOR,129.85489255976125,109.588665898618,-20.26622666114325,10.441421271297171
"Occupation, education and books",NZL,129.2917947679274,132.2348814292556,2.943086661328209,10.969949654568186
"Occupation, education and books",POL,110.9621058327283,116.37947960050573,5.417373767777434,7.6031794856524115
"Occupation, education and books",PRT,112.71390008607553,107.84009536831532,-4.873804717760208,8.200581891790195
"Occupation, education and books",SVK,158.8972885015277,147.25826621241907,-11.639022289108624,8.982737413608966
"Occupation, education and books",SVN,123.52575102950865,122.29356842801727,-1.2321826014913881,8.159022744955937
"Occupation, education and books",SWE,132.2843849412929,139.3021529398839,7.017767998591012,9.703512444055841
"Occupation, education and books",TUR,113.85627075889087,114.80378250857112,0.9475117496802454,6.9743993858740865
"Occupation, education and books",USA,124.2981160553173,129.3641259226558,5.066009867338508,15.872143704353599
