rule,cnt,gap_2022,gap_2025,change,se
"Occupation, education and books",DEU,141.814394612705,153.2656978297422,11.451303217037207,9.826756361866437
"Occupation, education and books",DNK,111.78077891743722,97.58214340094467,-14.198635516492544,11.41660756382609
"Occupation, education and books",ESP,104.42712442566165,87.89068979276526,-16.536434632896388,6.083344654113638
"Occupation, education and books",EST,109.29118800965357,104.88616449506462,-4.405023514588947,8.427523178350095
"Occupation, education and books",FIN,105.72126575128739,105.49929876837928,-0.22196698290811412,8.073464767122546
"Occupation, education and books",FRA,140.49604607558385,117.03446615083071,-23.46157992475314,9.47492796224811
"Occupation, education and books",GBR,103.26395892347107,98.61322578184843,-4.650733141622638,9.424757424931475
"Occupation, education and books",GRC,103.38758209329251,101.01688410945754,-2.3706979838349724,8.957497953496155
"Occupation, education and books",HUN,147.6753777293789,121.5776787840778,-26.097698945301104,8.988533134529886
"Occupation, education and books",IRL,101.76559680002921,102.83449999382272,1.0689031937935027,8.271243615440513
"Occupation, education and books",ISL,114.4277982048341,105.72232692160726,-8.705471283226842,16.48545476330676
"Occupation, education and books",ISR,148.20146172676962,120.47853275465582,-27.722928972113806,13.477744253569092
"Occupation, education and books",ITA,99.46392120176212,100.15183255707845,0.6879113553163307,7.703375263369245
"Occupation, education and books",JPN,106.10052557450668,116.9385962550288,10.838070680522122,12.486213027934136
"Occupation, education and books",KOR,99.02160355454137,107.33641980947861,8.314816254937242,13.791589032196828
"Occupation, education and books",LTU,104.68255724621568,92.07640480293028,-12.606152443285396,9.86030908692415
"Occupation, education and books",LVA,102.90045690883463,87.08788373172634,-15.812573177108291,8.799015530372468
"Occupation, education and books",MEX,90.15693610919166,80.90713032067681,-9.249805788514848,12.648684102520782
"Occupation, education and books",NLD,128.35902592185838,129.1620042568952,0.802978335036812,10.501248644904571
"Occupation, education and books",NOR,123.1169070020131,106.43064923791822,-16.686257764094876,11.537338402708558
"Occupation, education and books",NZL,117.62897021681958,120.20950257946515,2.5805323626455703,12.10356553778369
"Occupation, education and books",POL,118.00560889616467,116.90496805685204,-1.1006408393126321,8.595006576718783
"Occupation, education and books",PRT,108.05854222866878,100.08959240304219,-7.968949825626595,7.864450947701354
"Occupation, education and books",SVK,140.26043431793835,135.45711420482218,-4.803320113116172,8.969608369877616
"Occupation, education and books",SVN,113.10675494800464,103.84200656273254,-9.2647483852721,8.700209551434186
