cnt,index,n_systems,countries,status,group,mean_2022,mean_2025,link_se,estimate,se,ci_low,ci_high
MEX,books_h,1,MEX,both cycles,Q3,401.4635570885781,394.6938959917596,1.22,-6.769661096818538,4.2537367952715535,-15.106985215550782,1.567663021913706
MEX,books_h,1,MEX,both cycles,Q4,416.3576398411122,413.3048218330015,1.22,-3.0528180081107053,5.806664336433375,-14.43388010752012,8.328244091298709
MEX,books_h,1,MEX,both cycles,Q2-Q1,13.564181855067773,15.472431520855139,0.0,1.9082496657873662,4.186705986712634,-6.297694068169397,10.11419339974413
MEX,books_h,1,MEX,both cycles,Q3-Q1,26.623929131281443,30.248657748504456,0.0,3.6247286172230133,4.549513400935359,-5.29231764861029,12.541774883056316
MEX,books_h,1,MEX,both cycles,Q4-Q1,41.51801188381552,48.859583589746364,0.0,7.341571705930846,5.908191273274942,-4.23848318968804,18.921626601549733
MEX,books_h,1,MEX,both cycles,Q3-Q2,13.05974727621367,14.776226227649317,0.0,1.716478951435647,4.078579328997445,-6.277536533399345,9.71049443627064
MEX,books_h,1,MEX,both cycles,Q4-Q2,27.953830028747745,33.387152068891226,0.0,5.43332204014348,5.74325641045793,-5.823460524354061,16.69010460464102
MEX,books_h,1,MEX,both cycles,Q4-Q3,14.894082752534075,18.610925841241908,0.0,3.716843088707833,5.197813730102482,-6.470871822293031,13.904557999708697
PER,books_h,1,PER,both cycles,Q1,372.9882341973888,362.7720155428515,1.22,-10.216218654537329,4.069679473427255,-18.19279042245475,-2.2396468866199104
PER,books_h,1,PER,both cycles,Q2,380.0876399555219,369.7325838296433,1.22,-10.355056125878605,4.115588678677075,-18.421609936085673,-2.288502315671538
PER,books_h,1,PER,both cycles,Q3,394.04142484788383,386.72334396442227,1.22,-7.318080883461562,5.069137299599362,-17.25358999067631,2.617428223753187
PER,books_h,1,PER,both cycles,Q4,419.76002240620585,413.0518284744597,1.22,-6.708193931746166,5.368648168381646,-17.23074434177419,3.8143564782818604
PER,books_h,1,PER,both cycles,Q2-Q1,7.099405758133116,6.96056828679184,0.0,-0.1388374713412759,4.249311953413055,-8.467488900030864,8.189813957348312
PER,books_h,1,PER,both cycles,Q3-Q1,21.053190650495026,23.951328421570793,0.0,2.898137771075767,4.454417061140012,-5.832519668758655,11.628795210910189
PER,books_h,1,PER,both cycles,Q4-Q1,46.77178820881704,50.279812931608205,0.0,3.5080247227911627,5.0378476815524165,-6.366156733051573,13.382206178633899
PER,books_h,1,PER,both cycles,Q3-Q2,13.95378489236191,16.990760134778952,0.0,3.036975242417043,4.8503279225181455,-6.469667485718523,12.543617970552608
PER,books_h,1,PER,both cycles,Q4-Q2,39.672382450683926,43.319244644816365,0.0,3.6468621941324386,5.494741565926292,-7.122831275083094,14.416555663347971
PER,books_h,1,PER,both cycles,Q4-Q3,25.718597558322017,26.328484510037413,0.0,0.6098869517153958,5.135931803763645,-9.45653938366135,10.67631328709214
URY,books_h,1,URY,both cycles,Q1,365.02586410392377,366.2264957812973,1.22,1.200631677373508,4.447337416138432,-7.5161496582578184,9.917413013004834
URY,books_h,1,URY,both cycles,Q2,393.88669884457994,390.6629136253142,1.22,-3.2237852192657215,4.047998608478298,-11.157862491883185,4.710292053351742
URY,books_h,1,URY,both cycles,Q3,422.0517099555962,420.92963976522014,1.22,-1.1220701903760641,4.752271189437021,-10.436521721672625,8.192381340920496
URY,books_h,1,URY,both cycles,Q4,456.68240035563576,446.9986997685336,1.22,-9.68370058710218,4.515725302733127,-18.53452218045911,-0.8328789937452505
URY,books_h,1,URY,both cycles,Q2-Q1,28.860834740656173,24.436417844016944,0.0,-4.424416896639229,4.732306979243782,-13.699738575957042,4.850904782678583
URY,books_h,1,URY,both cycles,Q3-Q1,57.02584585167244,54.70314398392287,0.0,-2.322701867749572,5.3632086059147115,-12.834590735342406,8.189186999843262
URY,books_h,1,URY,both cycles,Q4-Q1,91.656536251712,80.77220398723631,0.0,-10.884332264475688,5.600137923157145,-21.86060259386369,0.09193806491231449
URY,books_h,1,URY,both cycles,Q3-Q2,28.16501111101627,30.266726139905927,0.0,2.1017150288896573,5.439309984896064,-8.559332541506627,12.762762599285942
URY,books_h,1,URY,both cycles,Q4-Q2,62.795701511055825,56.335786143219366,0.0,-6.459915367836459,5.3425039393989415,-16.931223089058385,4.011392353385466
URY,books_h,1,URY,both cycles,Q4-Q3,34.630690400039555,26.06906000331344,0.0,-8.561630396726116,5.382950786125915,-19.112213937532907,1.9889531440806767
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,Q1,362.9806632706689,357.0579621314497,1.22,-5.922701139219214,1.9001644899971117,-9.647023539613553,-2.198378738824875
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,Q2,381.1052010050145,375.1395938454815,1.22,-5.965607159533022,1.900930043906358,-9.691430045589483,-2.2397842734765603
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,Q3,400.96919457926197,395.1051202321092,1.22,-5.86407434715278,2.141210927675124,-10.060847765396023,-1.6673009289095369
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,Q4,427.37708724510094,422.902069770072,1.22,-4.475017475028949,2.341136069385716,-9.063644171024952,0.11360922096705472
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,Q2-Q1,18.12453773434561,18.0816317140318,0.0,-0.04290602031380786,1.6369519228411473,-3.2513317890824567,3.165519748454841
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,Q3-Q1,37.98853130859305,38.04715810065949,0.0,0.058626792066434064,1.8148841214501918,-3.498546085975942,3.61579967010881
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,Q4-Q1,64.39642397443203,65.84410763862229,0.0,1.447683664190265,2.1420856338909524,-2.7508041782360015,5.646171506616532
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,Q3-Q2,19.863993574247445,19.965526386627687,0.0,0.10153281238024192,1.784643390900009,-3.3963682337837757,3.5994338585442596
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,Q4-Q2,46.27188624008642,47.76247592459049,0.0,1.490589684504073,2.1094518340934063,-2.643935910319003,5.625115279327149
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,Q4-Q3,26.407892665838972,27.796949537962803,0.0,1.389056872123831,1.9475585901954382,-2.4281579646592277,5.20627170890689
ARG,escs_pca,1,ARG,both cycles,Q1,347.47441812429577,342.864278597748,1.22,-4.610139526547755,4.234427041719664,-12.909616528318297,3.6893374752227874
ARG,escs_pca,1,ARG,both cycles,Q2,363.22491045469803,356.31030331642995,1.22,-6.914607138268082,4.581951408456627,-15.89523189884307,2.066017622306907
ARG,escs_pca,1,ARG,both cycles,Q3,384.664320450088,369.9159034045731,1.22,-14.748417045514884,5.419276921010823,-25.3701998106961,-4.12663428033367
ARG,escs_pca,1,ARG,both cycles,Q4,419.27126834153523,426.25859378259463,1.22,6.987325441059397,6.450500377287484,-5.655655298424071,19.630306180542867
ARG,escs_pca,1,ARG,both cycles,Q2-Q1,15.750492330402267,13.44602471868194,0.0,-2.3044676117203267,4.664338168282437,-11.446570421553902,6.837635198113249
ARG,escs_pca,1,ARG,both cycles,Q3-Q1,37.18990232579222,27.05162480682509,0.0,-10.13827751896713,5.622821016700078,-21.159006711699284,0.8824516737650239
ARG,escs_pca,1,ARG,both cycles,Q4-Q1,71.79685021723947,83.39431518484662,0.0,11.597464967607152,7.335681898414695,-2.7804715532856488,25.975401488499955
ARG,escs_pca,1,ARG,both cycles,Q3-Q2,21.43940999538995,13.605600088143149,0.0,-7.833809907246803,5.118060444916213,-17.865208379282578,2.1975885647889744
ARG,escs_pca,1,ARG,both cycles,Q4-Q2,56.0463578868372,69.94829046616468,0.0,13.901932579327479,6.623976411850571,0.9189388121003592,26.8849263465546
ARG,escs_pca,1,ARG,both cycles,Q4-Q3,34.60694789144725,56.34269037802153,0.0,21.73574248657428,5.90754220876231,10.156959757400154,33.31452521574841
BRA,escs_pca,1,BRA,both cycles,Q1,350.85098541244054,344.3632377574274,1.22,-6.487747655013152,2.7329357025508743,-11.844301632012865,-1.1311936780134388
BRA,escs_pca,1,BRA,both cycles,Q2,365.95770900936077,364.2719054659013,1.22,-1.6858035434594854,3.147074398226045,-7.854069363982533,4.482462277063562
BRA,escs_pca,1,BRA,both cycles,Q3,379.7319805001786,387.46176841167437,1.22,7.729787911495748,3.7604629826779683,0.3592804654469308,15.100295357544566
BRA,escs_pca,1,BRA,both cycles,Q4,426.0031122521476,435.3908779772996,1.22,9.387765725152008,5.300986531814079,-1.0021678772035862,19.7776993275076
BRA,escs_pca,1,BRA,both cycles,Q2-Q1,15.106723596920233,19.9086677084739,0.0,4.8019441115536665,3.2137877225140277,-1.4970798245738273,11.10096804768116
BRA,escs_pca,1,BRA,both cycles,Q3-Q1,28.880995087738086,43.098530654246986,0.0,14.2175355665089,4.067056190602829,6.246105432927356,22.188965700090442
BRA,escs_pca,1,BRA,both cycles,Q4-Q1,75.15212683970708,91.02764021987224,0.0,15.87551338016516,5.648877445256438,4.803713587462543,26.947313172867776
BRA,escs_pca,1,BRA,both cycles,Q3-Q2,13.774271490817853,23.189862945773086,0.0,9.415591454955234,3.5844064105786093,2.39015489022116,16.441028019689305
BRA,escs_pca,1,BRA,both cycles,Q4-Q2,60.04540324278685,71.11897251139834,0.0,11.073569268611493,5.512823566557246,0.2684350781592926,21.878703459063694
